index,CountryCode,SeriesCode,DESCRIPTION,Unnamed: 3
1686,ERI,SP.DYN.AMRT.FE,Data source : United Nations World Population Prospects,
1687,ERI,SP.DYN.AMRT.MA,Data source : United Nations World Population Prospects,
1688,ERI,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects,
1689,ERI,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects,
1690,ERI,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects,
1691,ERI,SP.DYN.LE00.IN,Derived using male and female life expectancy,
1692,ERI,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects,
1693,ERI,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects,
1694,ERI,SP.POP.GROW,Data sources: United Nations World Population Prospects,
1695,ERI,SP.POP.TOTL,Data sources : United Nations World Population Prospects,
1696,ESP,CM.MKT.TRNR,"Method of calculation: Before 2000, total domestic value of share trading of BME Spanish Exchanges Barcelona, BME Spanish Exchanges Bilbao, BME Spanish Exchanges Madrid divided by total domestic market capitalization of the three exchanges.  After 2000, data is taken from BME Spanish Exchanges.",
1697,ESP,EG.EGY.PRIM.PP.KD,"Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
1698,ESP,EG.ELC.RNEW.ZS,"Sources: World Energy Statistics and Balances, IEA (2014)",
1699,ESP,EG.FEC.RNEW.ZS,"Sources: World Energy Statistics and Balances, IEA (2014)",
1700,ESP,IT.CEL.SETS,"Telefónica de España, S.A.. Ministerio de Ciencia y Technología. Since 2002: Comisión del Mercado de las Telecomunicaciones (CMT).",
1701,ESP,IT.CEL.SETS.P2,"Telefónica de España, S.A.. Ministerio de Ciencia y Technología. Since 2002: Comisión del Mercado de las Telecomunicaciones (CMT).",
1702,ESP,IT.MLT.MAIN,"Telefónica de España, S.A.. Ministerio de Ciencia y Technología. Since 2002: Comisión del Mercado de las Telecomunicaciones (CMT).",
1703,ESP,IT.MLT.MAIN.P2,"Telefónica de España, S.A.. Ministerio de Ciencia y Technología. Since 2002: Comisión del Mercado de las Telecomunicaciones (CMT).",
1704,ESP,IT.NET.BBND,"Telefónica de España, S.A.. Ministerio de Ciencia y Technología. Since 2002: Comisión del Mercado de las Telecomunicaciones (CMT).",
1705,ESP,IT.NET.BBND.P2,"Telefónica de España, S.A.. Ministerio de Ciencia y Technología. Since 2002: Comisión del Mercado de las Telecomunicaciones (CMT).",
1706,ESP,IT.NET.USER.ZS,"Telefónica de España, S.A.. Ministerio de Ciencia y Technología. Since 2002: Comisión del Mercado de las Telecomunicaciones (CMT).",
1707,ESP,PA.NUS.FCRF,Data are reported in Spanish pesetas.,
1708,ESP,SM.POP.NETM,Data sources : United Nations World Population Prospects,
1709,ESP,SM.POP.REFG,UNHCR estimates based on the arrival of refugees and asylum-seeker recognition over a 10-year period ending with the reporting year.,
1710,ESP,SM.POP.TOTL,Estimates are derived from data on foreign-born population. ,
1711,ESP,SP.ADO.TFRT,"Including Canary Islands, Ceuta and Melilla.",
1712,ESP,SP.DYN.AMRT.FE,"Data source : Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research.",
1713,ESP,SP.DYN.AMRT.MA,"Data source : Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research.",
1714,ESP,SP.DYN.CBRT.IN,Data sources : Eurostat,
1715,ESP,SP.DYN.CDRT.IN,Data sources : Eurostat,
1716,ESP,SP.DYN.LE00.FE.IN,"Data sources : Eurostat, Instituto Nacional de Estadistica",
1717,ESP,SP.DYN.LE00.IN,Derived using male and female life expectancy,
1718,ESP,SP.DYN.LE00.MA.IN,"Data sources : Eurostat, Instituto Nacional de Estadistica",
1719,ESP,SP.DYN.TFRT.IN,Data sources : Eurostat,
1720,ESP,SP.DYN.TO65.FE.ZS,"Including Canary Islands, Ceuta and Melilla.",
1721,ESP,SP.DYN.TO65.MA.ZS,"Including Canary Islands, Ceuta and Melilla.",
1722,ESP,SP.POP.GROW,Data sources : Eurostat,
1723,ESP,SP.POP.TOTL,Data sources : Eurostat,
1724,ESP,TM.TAX.MANF.BC.ZS,European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.,
1725,ESP,TM.TAX.MANF.BR.ZS,European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.,
1726,ESP,TM.TAX.MANF.IP.ZS,European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.,
1727,ESP,TM.TAX.MANF.SM.AR.ZS,European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.,
1728,ESP,TM.TAX.MANF.SM.FN.ZS,European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.,
1729,ESP,TM.TAX.MANF.SR.ZS,European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.,
1730,ESP,TM.TAX.MANF.WM.AR.ZS,European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.,
1731,ESP,TM.TAX.MANF.WM.FN.ZS,European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.,
1732,ESP,TM.TAX.MRCH.BC.ZS,European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.,
1733,ESP,TM.TAX.MRCH.BR.ZS,European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.,
1734,ESP,TM.TAX.MRCH.IP.ZS,European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.,
1735,ESP,TM.TAX.MRCH.SM.AR.ZS,European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.,
1736,ESP,TM.TAX.MRCH.SM.FN.ZS,European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.,
1737,ESP,TM.TAX.MRCH.SR.ZS,European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.,
1738,ESP,TM.TAX.MRCH.WM.AR.ZS,European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.,
1739,ESP,TM.TAX.MRCH.WM.FN.ZS,European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.,
1740,ESP,TM.TAX.TCOM.BC.ZS,European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.,
1741,ESP,TM.TAX.TCOM.BR.ZS,European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.,
1742,ESP,TM.TAX.TCOM.IP.ZS,European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.,
1743,ESP,TM.TAX.TCOM.SM.AR.ZS,European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.,
1744,ESP,TM.TAX.TCOM.SM.FN.ZS,European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.,
1745,ESP,TM.TAX.TCOM.SR.ZS,European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.,
1746,ESP,TM.TAX.TCOM.WM.AR.ZS,European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.,
1747,ESP,TM.TAX.TCOM.WM.FN.ZS,European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.,
1748,EST,EG.EGY.PRIM.PP.KD,"Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
1749,EST,EG.ELC.RNEW.ZS,"Sources: World Energy Statistics and Balances, IEA (2014)",
1750,EST,EG.FEC.RNEW.ZS,"Sources: World Energy Statistics and Balances, IEA (2014)",
1751,EST,IT.CEL.SETS,Ministry of Economic Affairs and Communications. Estonian Competition Authority.,
1752,EST,IT.CEL.SETS.P2,Ministry of Economic Affairs and Communications. Estonian Competition Authority.,
1753,EST,IT.MLT.MAIN,Ministry of Economic Affairs and Communications. Estonian Competition Authority.,
1754,EST,IT.MLT.MAIN.P2,Ministry of Economic Affairs and Communications. Estonian Competition Authority.,
1755,EST,IT.NET.BBND,Ministry of Economic Affairs and Communications. Estonian Competition Authority.,
1756,EST,IT.NET.BBND.P2,Ministry of Economic Affairs and Communications. Estonian Competition Authority.,
1757,EST,IT.NET.USER.ZS,Ministry of Economic Affairs and Communications. Estonian Competition Authority.,
1758,EST,PA.NUS.FCRF,Data are reported in Estonian kroons.,
1759,EST,SM.POP.NETM,Data sources : United Nations World Population Prospects,
1760,EST,SM.POP.TOTL,Estimates are derived from data on foreign-born population. ,
1761,EST,SP.DYN.AMRT.FE,"Data source : Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research.",
1762,EST,SP.DYN.AMRT.MA,"Data source : Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research.",
1763,EST,SP.DYN.CBRT.IN,Data sources : Eurostat,
1764,EST,SP.DYN.CDRT.IN,Data sources : Eurostat,
1765,EST,SP.DYN.LE00.FE.IN,"Data sources : Eurostat, United Nations World Population Prospects",
1766,EST,SP.DYN.LE00.IN,Derived using male and female life expectancy,
1767,EST,SP.DYN.LE00.MA.IN,"Data sources : Eurostat, United Nations World Population Prospects",
1768,EST,SP.DYN.TFRT.IN,"Data sources : Eurostat, Statistical Office of Estonia",
1769,EST,SP.POP.GROW,Data sources : Eurostat,
1770,EST,SP.POP.TOTL,Data sources : Eurostat,
